Ecoregion,Park,Point transect name,Point transect identification,Elevation (m),Year,Month,Day,Temperature (Celcius),Sky condition,Wind speed (km/h),Common_Name,Scientific_Name,Number of Birds Detected from 0-3:20 (minutes),Number of Birds Detected from 3:20-6:40 (minutes),Number of Birds Detected from 6:40-10:00 (minutes),Behaviour,Easting coordinate,Northing coordinate
Écorégion,Parc,Nom du point-transect,Identification du point-transect,Élévation (m),Anneé,Mois,Jour,Température (Celcius),Condition du ciel,Vitesse du vent (km/h),Nom commun,Nom scientifique,Nombre d’oiseaux observés entre 0 et 3 min 20 (minutes),Nombre d’oiseaux observés entre 3 min 20 et 6 min 40 (minutes),Nombre d’oiseaux observés entre 6 min 40 et 10 min (minutes),Comportement,Abscisse,Ordonnée
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,0,1,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,MAGNOLIA WARBLER,Dendroica magnolia,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,HAMMOND'S FLYCATCHER,Empidonax hammondii,1,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,CHIPPING SPARROW,Spizella passerina,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,AMERICAN ROBIN,Turdus migratorius,1,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2009,6,30,6.2,scattered,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,1,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,2,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,WILSON'S WARBLER,Wilsonia pusilla,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,WARBLING VIREO,Vireo gilvus,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,SWAINSON'S THRUSH,Catharus ustulatus,2,1,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,CHIPPING SPARROW,Spizella passerina,1,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,AMERICAN ROBIN,Turdus migratorius,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,VARIED THRUSH,Ixoreus naevius,1,1,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2010,7,5,9.3,overcast,1.2,GOLDEN-CROWNED KINGLET,Regulus satrapa,2,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,NASHVILLE WARBLER,Vermivora ruficapilla,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,SWAINSON'S THRUSH,Catharus ustulatus,1,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,NORTHERN WATERTHRUSH,Seiurus noveboracensis,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,2,2,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,HAMMOND'S FLYCATCHER,Empidonax hammondii,1,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,0,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,CHIPPING SPARROW,Spizella passerina,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,AMERICAN REDSTART,Setophaga ruticilla,1,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2011,6,21,8.3,25% cloud,0,PINE SISKIN,Carduelis pinus,0,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,Pacific Wren,Troglodytes pacificus,1,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,VARIED THRUSH,Ixoreus naevius,1,0,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,SWAINSON'S THRUSH,Catharus ustulatus,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,NORTHERN WATERTHRUSH,Seiurus noveboracensis,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,2,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,AMERICAN ROBIN,Turdus migratorius,0,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,RED SQUIRREL,Tamiasciurus hudsonicus,0,0,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2012,6,19,6.5,broken,0,PINE SISKIN,Carduelis pinus,0,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,NORTHERN WATERTHRUSH,Seiurus noveboracensis,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,WARBLING VIREO,Vireo gilvus,2,2,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,Pacific Wren,Troglodytes pacificus,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,HAMMOND'S FLYCATCHER,Empidonax hammondii,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,CHIPPING SPARROW,Spizella passerina,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2014,6,27,11.7,overcast,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,PINE SISKIN,Carduelis pinus,1,0,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,WARBLING VIREO,Vireo gilvus,0,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,SWAINSON'S THRUSH,Catharus ustulatus,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,YELLOW WARBLER,Dendroica petechia,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,RED-BREASTED NUTHATCH,Sitta canadensis,1,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,HAMMOND'S FLYCATCHER,Empidonax hammondii,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,CHESTNUT-BACKED CHICKADEE,Parus rufescens,1,1,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,AMERICAN ROBIN,Turdus migratorius,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2016,6,21,9.7,Overcast,1,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,3,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,Veery,Catharus fuscescens,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,VARIED THRUSH,Ixoreus naevius,3,3,3,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,PINE SISKIN,Carduelis pinus,2,0,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,NORTHERN WATERTHRUSH,Seiurus noveboracensis,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,MAGNOLIA WARBLER,Dendroica magnolia,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,HAMMOND'S FLYCATCHER,Empidonax hammondii,0,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,COMMON RAVEN,Corvus corax,0,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,AMERICAN ROBIN,Turdus migratorius,0,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,AMERICAN REDSTART,Setophaga ruticilla,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2018,6,28,7.1,scattered,2.6,Pacific Wren,Troglodytes pacificus,1,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,COMMON RAVEN,Corvus corax,2,2,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,0,1,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,WESTERN TANAGER,Piranga ludoviciana,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,VARIED THRUSH,Ixoreus naevius,2,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,SWAINSON'S THRUSH,Catharus ustulatus,2,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,PINE SISKIN,Carduelis pinus,1,2,1,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,Pacific Wren,Troglodytes pacificus,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,AMERICAN REDSTART,Setophaga ruticilla,1,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,RED CROSSBILL,Loxia curvirostra,2,2,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2019,6,25,6,Clear,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,0,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,PINE SISKIN,Carduelis pinus,1,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,STELLER'S JAY,Cyanocitta stelleri,1,0,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,VARIED THRUSH,Ixoreus naevius,0,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,TOWNSEND'S WARBLER,Dendroica townsendi,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,1,1,0,Calling,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,2,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,SWAINSON'S THRUSH,Catharus ustulatus,0,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,AMERICAN REDSTART,Setophaga ruticilla,1,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,YELLOW-RUMPED WARBLER,Dendroica coronata,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,NORTHERN WATERTHRUSH,Seiurus noveboracensis,1,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,HERMIT THRUSH,Catharus guttatus,0,0,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,MAGNOLIA WARBLER,Dendroica magnolia,1,1,1,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,2,2,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,15,853,2020,6,16,6.6,Clear,0,CHIPPING SPARROW,Spizella passerina,1,1,0,Singing,469365,5690502
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,CHIPPING SPARROW,Spizella passerina,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,VARIED THRUSH,Ixoreus naevius,2,2,2,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,SWAINSON'S THRUSH,Catharus ustulatus,2,2,2,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,RED CROSSBILL,Loxia curvirostra,0,0,2,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,RED-BREASTED NUTHATCH,Sitta canadensis,0,1,2,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,1,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,BROWN CREEPER,Certhia americana,1,1,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2008,7,8,12,overcast,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,0,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,0,0,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,VARIED THRUSH,Ixoreus naevius,1,1,2,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,BROWN CREEPER,Certhia americana,0,1,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,0,0,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,SWAINSON'S THRUSH,Catharus ustulatus,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,DARK-EYED JUNCO,Junco hyemalis,2,2,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2009,6,29,5,clear,0,HERMIT THRUSH,Catharus guttatus,2,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2010,6,12,13.5,clear,,AMERICAN ROBIN,Turdus migratorius,1,0,0,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2010,6,12,13.5,clear,,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,0,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2010,6,12,13.5,clear,,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2010,6,12,13.5,clear,,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2010,6,12,13.5,clear,,PINE SISKIN,Carduelis pinus,1,0,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2010,6,12,13.5,clear,,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2011,6,21,10,25% cloud,0,RED-BREASTED NUTHATCH,Sitta canadensis,1,0,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2011,6,21,10,25% cloud,0,RED SQUIRREL,Tamiasciurus hudsonicus,0,1,0,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2011,6,21,10,25% cloud,0,ORANGE-CROWNED WARBLER,Vermivora celata,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2011,6,21,10,25% cloud,0,DARK-EYED JUNCO,Junco hyemalis,1,1,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2011,6,21,10,25% cloud,0,SWAINSON'S THRUSH,Catharus ustulatus,1,2,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2012,6,19,7.1,broken,5,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2012,6,19,7.1,broken,5,PINE SISKIN,Carduelis pinus,0,0,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2012,6,19,7.1,broken,5,RED-BREASTED NUTHATCH,Sitta canadensis,0,1,0,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2012,6,19,7.1,broken,5,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2012,6,19,7.1,broken,5,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2014,6,26,13.4,scattered,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,0,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2014,6,26,13.4,scattered,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,1,0,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2014,6,26,13.4,scattered,0,VARIED THRUSH,Ixoreus naevius,2,2,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,CHIPPING SPARROW,Spizella passerina,0,1,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,SWAINSON'S THRUSH,Catharus ustulatus,1,0,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,WARBLING VIREO,Vireo gilvus,1,1,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,unidentified woodpecker,,0,1,1,Drumming,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,0,1,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2016,6,16,8.7,Broken,1.4,RED-NAPED SAPSUCKER,SPHYRAPICUS NUCHALIS,0,1,1,Calling,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2018,6,24,14.3,clear,0,SWAINSON'S THRUSH,Catharus ustulatus,3,2,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2018,6,24,14.3,clear,0,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,0,Singing,470209,5689869
Interior Cedar-hemlock,GNP,Glacier Beaver Valley,3,907,2018,6,24,14.3,clear,0,VARIED THRUSH,Ixoreus naevius,3,3,3,Singing,470209,5689869
